"DEG_context","gene_id","seqid","start","end","midpoint","strand","seq_start","seq_end","chromosome","region_name","genome","chromosome_class","position_mb"
"Infection within diets","LOC126281357","NC_064926.1",343562091,343598772,343580431.5,"+",1,574732873,"7","7","chromosome","Named chromosome",343.5804315
"Infection within diets","LOC126281396","NC_064926.1",436847128,436861484,436854306,"-",1,574732873,"7","7","chromosome","Named chromosome",436.854306
"Infection within diets","LOC126281404","NC_064926.1",346967992,347065179,347016585.5,"-",1,574732873,"7","7","chromosome","Named chromosome",347.0165855
"Infection within diets","LOC126281410","NC_064926.1",346554544,346612083,346583313.5,"-",1,574732873,"7","7","chromosome","Named chromosome",346.5833135
"Infection within diets","LOC126281443","NC_064926.1",42328269,42338782,42333525.5,"-",1,574732873,"7","7","chromosome","Named chromosome",42.3335255
"Infection within diets","LOC126281485","NC_064926.1",415200778,415938602,415569690,"-",1,574732873,"7","7","chromosome","Named chromosome",415.56969
"Infection within diets","LOC126281487","NC_064926.1",464917304,465010356,464963830,"+",1,574732873,"7","7","chromosome","Named chromosome",464.96383
"Infection within diets","LOC126281527","NC_064926.1",362803383,362862316,362832849.5,"+",1,574732873,"7","7","chromosome","Named chromosome",362.8328495
"Infection within diets","LOC126281537","NC_064926.1",143336015,143719804,143527909.5,"+",1,574732873,"7","7","chromosome","Named chromosome",143.5279095
"Infection within diets","LOC126281553","NC_064926.1",425739291,425944342,425841816.5,"+",1,574732873,"7","7","chromosome","Named chromosome",425.8418165
"Infection within diets","LOC126281581","NC_064926.1",44315798,44508084,44411941,"-",1,574732873,"7","7","chromosome","Named chromosome",44.411941
"Infection within diets","LOC126281626","NC_064926.1",545960488,546034977,545997732.5,"-",1,574732873,"7","7","chromosome","Named chromosome",545.9977325
"Infection within diets","LOC126281675","NC_064920.1",1075395750,1075758628,NA,"-",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Infection within diets","LOC126281716","NC_064926.1",198376253,198473151,198424702,"-",1,574732873,"7","7","chromosome","Named chromosome",198.424702
"Infection within diets","LOC126281729","NC_064920.1",1076394677,1076556245,NA,"-",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Infection within diets","LOC126281771","NC_064926.1",70844142,71098930,70971536,"-",1,574732873,"7","7","chromosome","Named chromosome",70.971536
"Infection within diets","LOC126281781","NC_064926.1",333148846,333244974,333196910,"+",1,574732873,"7","7","chromosome","Named chromosome",333.19691
"Infection within diets","LOC126281810","NC_064926.1",462590300,462684813,462637556.5,"-",1,574732873,"7","7","chromosome","Named chromosome",462.6375565
"Infection within diets","LOC126281860","NC_064926.1",223518748,223602492,223560620,"+",1,574732873,"7","7","chromosome","Named chromosome",223.56062
"Infection within diets","LOC126281897","NC_064920.1",1083694064,1083743251,NA,"+",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Infection within diets","LOC126281928","NC_064926.1",199290645,199525302,199407973.5,"-",1,574732873,"7","7","chromosome","Named chromosome",199.4079735
"Infection within diets","LOC126281936","NC_064926.1",198477688,198571005,198524346.5,"-",1,574732873,"7","7","chromosome","Named chromosome",198.5243465
"Infection within diets","LOC126281943","NC_064920.1",1086307844,1086374842,NA,"+",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Infection within diets","LOC126281949","NC_064926.1",417995025,418117193,418056109,"+",1,574732873,"7","7","chromosome","Named chromosome",418.056109
"Infection within diets","LOC126281978","NC_064926.1",272939540,273249511,273094525.5,"-",1,574732873,"7","7","chromosome","Named chromosome",273.0945255
"Infection within diets","LOC126282077","NC_064926.1",63456094,63648078,63552086,"-",1,574732873,"7","7","chromosome","Named chromosome",63.552086
"Infection within diets","LOC126282112","NC_064920.1",1092358503,1093188086,NA,"+",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Infection within diets","LOC126282119","NC_064926.1",343881143,343974130,343927636.5,"+",1,574732873,"7","7","chromosome","Named chromosome",343.9276365
"Infection within diets","LOC126282165","NC_064926.1",376473372,376814755,376644063.5,"+",1,574732873,"7","7","chromosome","Named chromosome",376.6440635
"Infection within diets","LOC126282335","NC_064926.1",145422502,146059106,145740804,"+",1,574732873,"7","7","chromosome","Named chromosome",145.740804
"Infection within diets","LOC126282456","NC_064926.1",515389243,515415174,515402208.5,"+",1,574732873,"7","7","chromosome","Named chromosome",515.4022085
"Infection within diets","LOC126282469","NC_064926.1",539917493,540065173,539991333,"-",1,574732873,"7","7","chromosome","Named chromosome",539.991333
"Infection within diets","LOC126283383","NC_064920.1",1109751806,1110007362,NA,"-",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Infection within diets","LOC126283972","NC_064927.1",507442918,507556176,507499547,"-",1,510884443,"8","8","chromosome","Named chromosome",507.499547
"Infection within diets","LOC126284004","NC_064927.1",439113636,439126190,439119913,"+",1,510884443,"8","8","chromosome","Named chromosome",439.119913
"Infection within diets","LOC126284170","NC_064927.1",144204741,144536786,144370763.5,"+",1,510884443,"8","8","chromosome","Named chromosome",144.3707635
"Infection within diets","LOC126284182","NC_064920.1",1164886790,1165977712,NA,"-",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Infection within diets","LOC126284221","NC_064927.1",423679294,423782723,423731008.5,"+",1,510884443,"8","8","chromosome","Named chromosome",423.7310085
"Infection within diets","LOC126284250","NC_064927.1",475440940,475592225,475516582.5,"+",1,510884443,"8","8","chromosome","Named chromosome",475.5165825
"Infection within diets","LOC126284252","NC_064927.1",433094142,434365322,433729732,"-",1,510884443,"8","8","chromosome","Named chromosome",433.729732
"Infection within diets","LOC126284296","NC_064927.1",400581814,400736618,400659216,"+",1,510884443,"8","8","chromosome","Named chromosome",400.659216
"Infection within diets","LOC126284336","NC_064927.1",427825494,427842666,427834080,"-",1,510884443,"8","8","chromosome","Named chromosome",427.83408
"Infection within diets","LOC126284350","NC_064927.1",124739732,124944202,124841967,"+",1,510884443,"8","8","chromosome","Named chromosome",124.841967
"Infection within diets","LOC126284379","NC_064927.1",216309110,216472543,216390826.5,"-",1,510884443,"8","8","chromosome","Named chromosome",216.3908265
"Infection within diets","LOC126284383","NC_064927.1",325041192,325136936,325089064,"-",1,510884443,"8","8","chromosome","Named chromosome",325.089064
"Infection within diets","LOC126284387","NC_064920.1",1173569515,1173744053,NA,"-",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Infection within diets","LOC126284460","NC_064927.1",493256226,493969876,493613051,"-",1,510884443,"8","8","chromosome","Named chromosome",493.613051
"Infection within diets","LOC126284463","NC_064927.1",493380686,493582501,493481593.5,"+",1,510884443,"8","8","chromosome","Named chromosome",493.4815935
"Infection within diets","LOC126284466","NC_064927.1",384846949,385220402,385033675.5,"-",1,510884443,"8","8","chromosome","Named chromosome",385.0336755
"Infection within diets","LOC126284502","NC_064927.1",190627045,191765506,191196275.5,"-",1,510884443,"8","8","chromosome","Named chromosome",191.1962755
"Infection within diets","LOC126284573","NC_064927.1",420347639,420365308,420356473.5,"-",1,510884443,"8","8","chromosome","Named chromosome",420.3564735
"Infection within diets","LOC126284584","NC_064927.1",347091161,347540948,347316054.5,"-",1,510884443,"8","8","chromosome","Named chromosome",347.3160545
"Infection within diets","LOC126284624","NC_064920.1",1193943952,1194173230,NA,"-",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Infection within diets","LOC126284648","NC_064927.1",53522263,53589646,53555954.5,"-",1,510884443,"8","8","chromosome","Named chromosome",53.5559545
"Infection within diets","LOC126284662","NC_064927.1",319482047,319636375,319559211,"-",1,510884443,"8","8","chromosome","Named chromosome",319.559211
"Infection within diets","LOC126284736","NC_064927.1",273842946,273977720,273910333,"+",1,510884443,"8","8","chromosome","Named chromosome",273.910333
"Infection within diets","LOC126284765","NC_064927.1",439356915,439384977,439370946,"+",1,510884443,"8","8","chromosome","Named chromosome",439.370946
"Infection within diets","LOC126284768","NC_064927.1",279078948,279165993,279122470.5,"-",1,510884443,"8","8","chromosome","Named chromosome",279.1224705
"Infection within diets","LOC126284832","NC_064927.1",57510745,57529533,57520139,"-",1,510884443,"8","8","chromosome","Named chromosome",57.520139
"Infection within diets","LOC126284858","NC_064927.1",496821156,496931912,496876534,"+",1,510884443,"8","8","chromosome","Named chromosome",496.876534
"Infection within diets","LOC126284862","NC_064927.1",496939082,497028986,496984034,"+",1,510884443,"8","8","chromosome","Named chromosome",496.984034
"Infection within diets","LOC126284872","NC_064927.1",168982508,169346750,169164629,"+",1,510884443,"8","8","chromosome","Named chromosome",169.164629
"Infection within diets","LOC126284924","NC_064927.1",233905904,233935089,233920496.5,"-",1,510884443,"8","8","chromosome","Named chromosome",233.9204965
"Infection within diets","LOC126285116","NC_064927.1",220592461,220895503,220743982,"-",1,510884443,"8","8","chromosome","Named chromosome",220.743982
"Infection within diets","LOC126285146","NC_064927.1",271158492,271821865,271490178.5,"-",1,510884443,"8","8","chromosome","Named chromosome",271.4901785
"Infection within diets","LOC126285239","NC_064927.1",452477283,452519082,452498182.5,"-",1,510884443,"8","8","chromosome","Named chromosome",452.4981825
"Infection within diets","LOC126285307","NC_064927.1",116109923,116144947,116127435,"-",1,510884443,"8","8","chromosome","Named chromosome",116.127435
"Infection within diets","LOC126285309","NC_064927.1",400052936,400169104,400111020,"-",1,510884443,"8","8","chromosome","Named chromosome",400.11102
"Infection within diets","LOC126285316","NC_064927.1",280947095,281544427,281245761,"+",1,510884443,"8","8","chromosome","Named chromosome",281.245761
"Infection within diets","LOC126285391","NC_064927.1",225070412,225103680,225087046,"+",1,510884443,"8","8","chromosome","Named chromosome",225.087046
"Infection within diets","LOC126285437","NC_064927.1",256438409,256574573,256506491,"-",1,510884443,"8","8","chromosome","Named chromosome",256.506491
"Infection within diets","LOC126291470","NC_064928.1",154794457,155118203,154956330,"-",1,263615207,"9","9","chromosome","Named chromosome",154.95633
"Infection within diets","LOC126291476","NC_064928.1",170716685,171309265,171012975,"+",1,263615207,"9","9","chromosome","Named chromosome",171.012975
"Infection within diets","LOC126291606","NC_064928.1",250419574,250493075,250456324.5,"+",1,263615207,"9","9","chromosome","Named chromosome",250.4563245
"Infection within diets","LOC126291639","NC_064928.1",68865139,68998238,68931688.5,"+",1,263615207,"9","9","chromosome","Named chromosome",68.9316885
"Infection within diets","LOC126291642","NC_064928.1",49819721,49852261,49835991,"-",1,263615207,"9","9","chromosome","Named chromosome",49.835991
"Infection within diets","LOC126291698","NC_064928.1",171571351,171624487,171597919,"-",1,263615207,"9","9","chromosome","Named chromosome",171.597919
"Infection within diets","LOC126291729","NC_064928.1",77599361,77638481,77618921,"-",1,263615207,"9","9","chromosome","Named chromosome",77.618921
"Infection within diets","LOC126291749","NC_064928.1",159941916,160042184,159992050,"-",1,263615207,"9","9","chromosome","Named chromosome",159.99205
"Infection within diets","LOC126291751","NC_064928.1",212464876,212471031,212467953.5,"-",1,263615207,"9","9","chromosome","Named chromosome",212.4679535
"Infection within diets","LOC126291872","NC_064928.1",239799143,239888759,239843951,"-",1,263615207,"9","9","chromosome","Named chromosome",239.843951
"Infection within diets","LOC126291884","NC_064928.1",116555473,116645034,116600253.5,"-",1,263615207,"9","9","chromosome","Named chromosome",116.6002535
"Infection within diets","LOC126291912","NC_064928.1",208062324,208074965,208068644.5,"-",1,263615207,"9","9","chromosome","Named chromosome",208.0686445
"Infection within diets","LOC126291913","NC_064928.1",94323599,94704875,94514237,"+",1,263615207,"9","9","chromosome","Named chromosome",94.514237
"Infection within diets","LOC126291917","NC_064928.1",172713000,172877425,172795212.5,"+",1,263615207,"9","9","chromosome","Named chromosome",172.7952125
"Infection within diets","LOC126291991","NC_064928.1",197550621,197578850,197564735.5,"-",1,263615207,"9","9","chromosome","Named chromosome",197.5647355
"Infection within diets","LOC126292024","NC_064928.1",207584593,207593853,207589223,"-",1,263615207,"9","9","chromosome","Named chromosome",207.589223
"Infection within diets","LOC126292034","NC_064928.1",166468828,166832314,166650571,"+",1,263615207,"9","9","chromosome","Named chromosome",166.650571
"Infection within diets","LOC126292038","NC_064928.1",199982369,200039013,200010691,"-",1,263615207,"9","9","chromosome","Named chromosome",200.010691
"Infection within diets","LOC126292051","NC_064928.1",199405323,199456237,199430780,"-",1,263615207,"9","9","chromosome","Named chromosome",199.43078
"Infection within diets","LOC126292093","NC_064928.1",145271524,145360295,145315909.5,"-",1,263615207,"9","9","chromosome","Named chromosome",145.3159095
"Infection within diets","LOC126292129","NC_064928.1",116010947,116143305,116077126,"+",1,263615207,"9","9","chromosome","Named chromosome",116.077126
