"DEG_context","gene_id","seqid","start","end","midpoint","strand","seq_start","seq_end","chromosome","region_name","genome","chromosome_class","position_mb"
"Infection within diets","LOC126297421","NC_064931.1",517015950,517063123,517039536.5,"+",1,874623940,"X","X","chromosome","Named chromosome",517.0395365
"Infection within diets","LOC126297427","NC_064931.1",156838277,157317408,157077842.5,"+",1,874623940,"X","X","chromosome","Named chromosome",157.0778425
"Infection within diets","LOC126297442","NC_064931.1",428685685,428799817,428742751,"-",1,874623940,"X","X","chromosome","Named chromosome",428.742751
"Infection within diets","LOC126297477","NC_064931.1",182693260,182741387,182717323.5,"-",1,874623940,"X","X","chromosome","Named chromosome",182.7173235
"Infection within diets","LOC126297487","NC_064931.1",218386108,218400606,218393357,"-",1,874623940,"X","X","chromosome","Named chromosome",218.393357
"Infection within diets","LOC126297494","NC_064931.1",650825867,651085295,650955581,"+",1,874623940,"X","X","chromosome","Named chromosome",650.955581
"Infection within diets","LOC126297521","NC_064931.1",498367450,498678076,498522763,"-",1,874623940,"X","X","chromosome","Named chromosome",498.522763
"Infection within diets","LOC126297555","NC_064931.1",18981896,19312483,19147189.5,"+",1,874623940,"X","X","chromosome","Named chromosome",19.1471895
"Infection within diets","LOC126297567","NC_064931.1",366359780,366957737,366658758.5,"-",1,874623940,"X","X","chromosome","Named chromosome",366.6587585
"Infection within diets","LOC126297581","NC_064931.1",136127840,136172034,136149937,"-",1,874623940,"X","X","chromosome","Named chromosome",136.149937
"Infection within diets","LOC126297629","NC_064920.1",1179620205,1179960290,NA,"-",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Infection within diets","LOC126297712","NC_064931.1",770017985,770270011,770143998,"+",1,874623940,"X","X","chromosome","Named chromosome",770.143998
"Infection within diets","LOC126297737","NC_064931.1",137983104,138262383,138122743.5,"+",1,874623940,"X","X","chromosome","Named chromosome",138.1227435
"Infection within diets","LOC126297738","NC_064931.1",638811038,638847055,638829046.5,"+",1,874623940,"X","X","chromosome","Named chromosome",638.8290465
"Infection within diets","LOC126297748","NC_064931.1",606658248,607030742,606844495,"+",1,874623940,"X","X","chromosome","Named chromosome",606.844495
"Infection within diets","LOC126297835","NC_064931.1",526411913,526536737,526474325,"-",1,874623940,"X","X","chromosome","Named chromosome",526.474325
"Infection within diets","LOC126297857","NC_064931.1",103835158,104951434,104393296,"+",1,874623940,"X","X","chromosome","Named chromosome",104.393296
"Infection within diets","LOC126297964","NC_064931.1",190076637,190336406,190206521.5,"-",1,874623940,"X","X","chromosome","Named chromosome",190.2065215
"Infection within diets","LOC126297976","NC_064931.1",600212382,600292254,600252318,"+",1,874623940,"X","X","chromosome","Named chromosome",600.252318
"Infection within diets","LOC126298063","NC_064931.1",285465961,285479287,285472624,"-",1,874623940,"X","X","chromosome","Named chromosome",285.472624
"Infection within diets","LOC126298162","NC_064931.1",509378353,509413172,509395762.5,"+",1,874623940,"X","X","chromosome","Named chromosome",509.3957625
"Infection within diets","LOC126298179","NC_064931.1",523048809,523247846,523148327.5,"-",1,874623940,"X","X","chromosome","Named chromosome",523.1483275
"Infection within diets","LOC126298232","NC_064931.1",591791135,591890137,591840636,"-",1,874623940,"X","X","chromosome","Named chromosome",591.840636
"Infection within diets","LOC126298233","NC_064931.1",592913534,593095821,593004677.5,"-",1,874623940,"X","X","chromosome","Named chromosome",593.0046775
"Infection within diets","LOC126298271","NC_064931.1",343598388,343923720,343761054,"-",1,874623940,"X","X","chromosome","Named chromosome",343.761054
"Infection within diets","LOC126298275","NC_064931.1",742496372,742995901,742746136.5,"-",1,874623940,"X","X","chromosome","Named chromosome",742.7461365
"Infection within diets","LOC126298299","NC_064931.1",229739420,229773343,229756381.5,"-",1,874623940,"X","X","chromosome","Named chromosome",229.7563815
"Infection within diets","LOC126298316","NC_064931.1",783549037,783902510,783725773.5,"+",1,874623940,"X","X","chromosome","Named chromosome",783.7257735
"Infection within diets","LOC126298389","NC_064931.1",138323725,138507214,138415469.5,"-",1,874623940,"X","X","chromosome","Named chromosome",138.4154695
"Infection within diets","LOC126298393","NC_064931.1",593239838,593338356,593289097,"+",1,874623940,"X","X","chromosome","Named chromosome",593.289097
"Infection within diets","LOC126298455","NC_064931.1",836445282,837497595,836971438.5,"-",1,874623940,"X","X","chromosome","Named chromosome",836.9714385
"Infection within diets","LOC126298550","NC_064931.1",681749757,681800510,681775133.5,"+",1,874623940,"X","X","chromosome","Named chromosome",681.7751335
"Infection within diets","LOC126298556","NC_064931.1",828642951,829545761,829094356,"+",1,874623940,"X","X","chromosome","Named chromosome",829.094356
"Infection within diets","LOC126298578","NC_064931.1",178368570,178524671,178446620.5,"+",1,874623940,"X","X","chromosome","Named chromosome",178.4466205
"Infection within diets","LOC126298596","NC_064931.1",138890177,139221371,139055774,"-",1,874623940,"X","X","chromosome","Named chromosome",139.055774
"Infection within diets","LOC126298648","NC_064931.1",449547658,449980510,449764084,"-",1,874623940,"X","X","chromosome","Named chromosome",449.764084
"Infection within diets","LOC126298649","NC_064931.1",728023562,728117400,728070481,"+",1,874623940,"X","X","chromosome","Named chromosome",728.070481
"Infection within diets","LOC126298660","NC_064931.1",37003398,37108977,37056187.5,"+",1,874623940,"X","X","chromosome","Named chromosome",37.0561875
"Infection within diets","LOC126298731","NC_064931.1",477451991,477560674,477506332.5,"-",1,874623940,"X","X","chromosome","Named chromosome",477.5063325
"Infection within diets","LOC126298757","NC_064931.1",275300735,275610385,275455560,"+",1,874623940,"X","X","chromosome","Named chromosome",275.45556
"Infection within diets","LOC126298804","NC_064931.1",209088179,209516662,209302420.5,"+",1,874623940,"X","X","chromosome","Named chromosome",209.3024205
"Infection within diets","LOC126298824","NC_064931.1",328353456,329228328,328790892,"+",1,874623940,"X","X","chromosome","Named chromosome",328.790892
"Infection within diets","LOC126298852","NC_064931.1",178132170,178354929,178243549.5,"+",1,874623940,"X","X","chromosome","Named chromosome",178.2435495
"Infection within diets","LOC126298942","NC_064931.1",529787259,529958479,529872869,"+",1,874623940,"X","X","chromosome","Named chromosome",529.872869
"Infection within diets","LOC126298944","NC_064931.1",664902321,665914636,665408478.5,"+",1,874623940,"X","X","chromosome","Named chromosome",665.4084785
"Infection within diets","LOC126298961","NC_064931.1",737292510,737297103,737294806.5,"+",1,874623940,"X","X","chromosome","Named chromosome",737.2948065
"Infection within diets","LOC126298976","NC_064931.1",71125191,71241008,71183099.5,"+",1,874623940,"X","X","chromosome","Named chromosome",71.1830995
"Infection within diets","LOC126298991","NC_064931.1",358011020,358187307,358099163.5,"-",1,874623940,"X","X","chromosome","Named chromosome",358.0991635
"Infection within diets","LOC126299001","NC_064931.1",477054877,477141289,477098083,"+",1,874623940,"X","X","chromosome","Named chromosome",477.098083
"Infection within diets","LOC126299011","NC_064931.1",743513041,743735483,743624262,"-",1,874623940,"X","X","chromosome","Named chromosome",743.624262
"Infection within diets","LOC126299109","NC_064931.1",29147535,29519702,29333618.5,"+",1,874623940,"X","X","chromosome","Named chromosome",29.3336185
"Infection within diets","LOC126299115","NC_064931.1",29477272,29572597,29524934.5,"-",1,874623940,"X","X","chromosome","Named chromosome",29.5249345
"Infection within diets","LOC126299116","NC_064931.1",333945142,334087289,334016215.5,"+",1,874623940,"X","X","chromosome","Named chromosome",334.0162155
"Infection within diets","LOC126299138","NC_064931.1",643806039,644138585,643972312,"-",1,874623940,"X","X","chromosome","Named chromosome",643.972312
"Infection within diets","LOC126299150","NC_064931.1",25710199,26014057,25862128,"+",1,874623940,"X","X","chromosome","Named chromosome",25.862128
"Infection within diets","LOC126299171","NC_064931.1",667202762,667714579,667458670.5,"-",1,874623940,"X","X","chromosome","Named chromosome",667.4586705
"Infection within diets","LOC126299197","NC_064931.1",643312237,643357796,643335016.5,"+",1,874623940,"X","X","chromosome","Named chromosome",643.3350165
"Infection within diets","LOC126299206","NC_064931.1",344073947,344110461,344092204,"-",1,874623940,"X","X","chromosome","Named chromosome",344.092204
"Infection within diets","LOC126299221","NC_064931.1",578902183,578910167,578906175,"-",1,874623940,"X","X","chromosome","Named chromosome",578.906175
"Infection within diets","LOC126299232","NC_064931.1",296229524,296394593,296312058.5,"-",1,874623940,"X","X","chromosome","Named chromosome",296.3120585
"Infection within diets","LOC126299290","NC_064931.1",703698396,703739631,703719013.5,"-",1,874623940,"X","X","chromosome","Named chromosome",703.7190135
"Infection within diets","LOC126299329","NC_064931.1",122947318,122999332,122973325,"+",1,874623940,"X","X","chromosome","Named chromosome",122.973325
"Infection within diets","LOC126299332","NC_064931.1",829637050,830430404,830033727,"+",1,874623940,"X","X","chromosome","Named chromosome",830.033727
"Infection within diets","LOC126299352","NC_064931.1",316271187,316463640,316367413.5,"-",1,874623940,"X","X","chromosome","Named chromosome",316.3674135
"Infection within diets","LOC126299360","NC_064931.1",516401135,516542213,516471674,"-",1,874623940,"X","X","chromosome","Named chromosome",516.471674
"Infection within diets","LOC126299364","NC_064931.1",399550941,399782057,399666499,"-",1,874623940,"X","X","chromosome","Named chromosome",399.666499
"Infection within diets","LOC126299374","NC_064931.1",578943459,578952987,578948223,"-",1,874623940,"X","X","chromosome","Named chromosome",578.948223
"Infection within diets","LOC126299386","NC_064931.1",798957245,799436159,799196702,"+",1,874623940,"X","X","chromosome","Named chromosome",799.196702
"Infection within diets","LOC126299393","NC_064931.1",758311284,758361405,758336344.5,"-",1,874623940,"X","X","chromosome","Named chromosome",758.3363445
"Infection within diets","LOC126299444","NC_064931.1",629911838,629990993,629951415.5,"+",1,874623940,"X","X","chromosome","Named chromosome",629.9514155
"Infection within diets","LOC126299447","NC_064931.1",778208426,778545013,778376719.5,"+",1,874623940,"X","X","chromosome","Named chromosome",778.3767195
"Infection within diets","LOC126299466","NC_064931.1",793661385,793938240,793799812.5,"-",1,874623940,"X","X","chromosome","Named chromosome",793.7998125
"Infection within diets","LOC126299506","NC_064931.1",558779175,559116660,558947917.5,"+",1,874623940,"X","X","chromosome","Named chromosome",558.9479175
"Infection within diets","LOC126299510","NC_064931.1",685421638,685457384,685439511,"+",1,874623940,"X","X","chromosome","Named chromosome",685.439511
"Infection within diets","LOC126299530","NC_064931.1",515559446,515614826,515587136,"-",1,874623940,"X","X","chromosome","Named chromosome",515.587136
"Infection within diets","LOC126299546","NC_064931.1",491683504,491983130,491833317,"+",1,874623940,"X","X","chromosome","Named chromosome",491.833317
"Infection within diets","LOC126299559","NC_064931.1",738643862,738878237,738761049.5,"-",1,874623940,"X","X","chromosome","Named chromosome",738.7610495
"Infection within diets","LOC126305900","NC_064920.1",808069073,808421101,808245087,"-",1,1209568729,"1","1","chromosome","Named chromosome",808.245087
"Infection within diets","LOC126306122","NC_064920.1",349064208,349111405,349087806.5,"+",1,1209568729,"1","1","chromosome","Named chromosome",349.0878065
"Infection within diets","LOC126320089","NC_064921.1",375395587,375436014,375415800.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",375.4158005
"Infection within diets","LOC126320407","NC_064920.1",4804792,5250464,5027628,"-",1,1209568729,"1","1","chromosome","Named chromosome",5.027628
"Infection within diets","LOC126320492","NC_064921.1",379857697,379962484,379910090.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",379.9100905
"Infection within diets","LOC126320756","NC_064920.1",349732520,349813150,349772835,"-",1,1209568729,"1","1","chromosome","Named chromosome",349.772835
"Infection within diets","LOC126320956","NC_064921.1",387093933,387298570,387196251.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",387.1962515
"Infection within diets","LOC126321085","NC_064921.1",388911765,389132477,389022121,"-",1,1055696580,"2","2","chromosome","Named chromosome",389.022121
"Infection within diets","LOC126322572","NC_064921.1",400844240,401000232,400922236,"-",1,1055696580,"2","2","chromosome","Named chromosome",400.922236
"Infection within diets","LOC126322655","NC_064921.1",403037170,403384693,403210931.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",403.2109315
"Infection within diets","LOC126322885","NC_064921.1",409465610,409587292,409526451,"+",1,1055696580,"2","2","chromosome","Named chromosome",409.526451
"Infection within diets","LOC126322901","NC_064921.1",409638386,409671052,409654719,"+",1,1055696580,"2","2","chromosome","Named chromosome",409.654719
"Infection within diets","LOC126323118","NC_064921.1",410910293,410917961,410914127,"+",1,1055696580,"2","2","chromosome","Named chromosome",410.914127
"Infection within diets","LOC126323134","NC_064921.1",410935868,410943116,410939492,"-",1,1055696580,"2","2","chromosome","Named chromosome",410.939492
