"DEG_family","gene_id","Description","gene_biotype","eggNOG_Description","eggNOG_name","GOs","KEGG_ko","KEGG_Pathway","PFAMs","annotation_text","base_physiology_theme","phase_related","phase_reference_source","physiology_theme"
"Infection within diets","LOC126354919","uncharacterized LOC126354919","protein_coding","EF-hand, calcium binding motif","","","","","","uncharacterized LOC126354919 | EF-hand, calcium binding motif | | |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126354923","uncharacterized LOC126354923","protein_coding",NA,NA,NA,NA,NA,NA,"uncharacterized LOC126354923 | NA | NA | NA | NA","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126354924","uncharacterized LOC126354924","protein_coding",NA,NA,NA,NA,NA,NA,"uncharacterized LOC126354924 | NA | NA | NA | NA","Other / unannotated genes",FALSE,"Thorax phase DEG","Other / unannotated genes"
"Infection within diets","LOC126354926","uncharacterized LOC126354926","lncRNA",NA,NA,NA,NA,NA,NA,"uncharacterized LOC126354926 | NA | NA | NA | NA","Other / unannotated genes",FALSE,"Thorax phase DEG","Other / unannotated genes"
"Infection within diets","LOC126354927","uncharacterized LOC126354927","lncRNA",NA,NA,NA,NA,NA,NA,"uncharacterized LOC126354927 | NA | NA | NA | NA","Other / unannotated genes",FALSE,"Thorax phase DEG","Other / unannotated genes"
"Infection within diets","LOC126354946","uncharacterized LOC126354946","lncRNA",NA,NA,NA,NA,NA,NA,"uncharacterized LOC126354946 | NA | NA | NA | NA","Other / unannotated genes",FALSE,"Thorax phase DEG","Other / unannotated genes"
"Infection within diets","LOC126354995","cysteine sulfinic acid decarboxylase","protein_coding","carboxy-lyase activity. It is involved in the biological process described with carboxylic acid metabolic process","","GO:0001505,GO:0003674,GO:0003824,GO:0004068,GO:0006082,GO:0006139,GO:0006206,GO:0006208,GO:0006212,GO:0006520,GO:0006725,GO:0006807,GO:0007610,GO:0007632,GO:0008150,GO:0008152,GO:0008652,GO:0009056,GO:0009058,GO:0009112,GO:0009314,GO:0009416,GO:0009628,GO:0009987,GO:0016053,GO:0016829,GO:0016830,GO:0016831,GO:0017144,GO:0019482,GO:0019483,GO:0019752,GO:0019860,GO:0032501,GO:0034641,GO:0042133,GO:0042136,GO:0042737,GO:0043436,GO:0043473,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044281,GO:0044283,GO:0046113,GO:0046394,GO:0046483,GO:0046700,GO:0048066,GO:0050896,GO:0055086,GO:0065007,GO:0065008,GO:0071704,GO:0072527,GO:0072529,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576","ko:K01580","ko00250,ko00410,ko00430,ko00650,ko01100,ko01110,ko01120,ko02024,ko04727,ko04940,map00250,map00410,map00430,map00650,map01100,map01110,map01120,map02024,map04727,map04940","Pyridoxal_deC","cysteine sulfinic acid decarboxylase | carboxy-lyase activity. It is involved in the biological process described with carboxylic acid metabolic process | | Pyridoxal_deC | ko00250,ko00410,ko00430,ko00650,ko01100,ko01110,ko01120,ko02024,ko04727,ko04940,map00250,map00410,map00430,map00650,map01100,map01110,map01120,map02024,map04727,map04940","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126355038","collagen alpha-2(IX) chain-like","protein_coding",NA,NA,NA,NA,NA,NA,"collagen alpha-2(IX) chain-like | NA | NA | NA | NA","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126355040","beta-1,3-glucan-binding protein-like","protein_coding","Hydrolase activity, hydrolyzing O-glycosyl compounds. It is involved in the biological process described with carbohydrate metabolic process","GNBPA2","","ko:K20692,ko:K20697","ko04624,map04624","CBM39,Glyco_hydro_16","beta-1,3-glucan-binding protein-like | Hydrolase activity, hydrolyzing O-glycosyl compounds. It is involved in the biological process described with carbohydrate metabolic process | GNBPA2 | CBM39,Glyco_hydro_16 | ko04624,map04624","Immune-related",FALSE,"Not phase-related","Immune-related"
"Infection within diets","LOC126355071","uncharacterized LOC126355071","protein_coding","DUF1771","","","ko:K15720","","AAA_33,DUF1771,Smr","uncharacterized LOC126355071 | DUF1771 | | AAA_33,DUF1771,Smr |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126355083","uncharacterized LOC126355083","protein_coding",NA,NA,NA,NA,NA,NA,"uncharacterized LOC126355083 | NA | NA | NA | NA","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126355120","uncharacterized LOC126355120","lncRNA",NA,NA,NA,NA,NA,NA,"uncharacterized LOC126355120 | NA | NA | NA | NA","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126355148","thymidylate synthase","protein_coding","Thymidylate synthase activity. It is involved in the biological process described with dTMP biosynthetic process","Ts","","ko:K00560","ko00240,ko00670,ko01100,ko01523,map00240,map00670,map01100,map01523","Thymidylat_synt","thymidylate synthase | Thymidylate synthase activity. It is involved in the biological process described with dTMP biosynthetic process | Ts | Thymidylat_synt | ko00240,ko00670,ko01100,ko01523,map00240,map00670,map01100,map01523","Other / unannotated genes",TRUE,"Head + thorax phase DEG","Phase-related changes"
"Infection within diets","LOC126355184","venom carboxylesterase-6-like","protein_coding","Belongs to the type-B carboxylesterase lipase family","","","","","","venom carboxylesterase-6-like | Belongs to the type-B carboxylesterase lipase family | | |","Lipid synthesis / metabolism",TRUE,"Head + thorax phase DEG","Lipid synthesis / metabolism"
"Infection within diets","LOC126355203","uncharacterized LOC126355203","protein_coding","PDGF/VEGF domain","","","","","PDGF","uncharacterized LOC126355203 | PDGF/VEGF domain | | PDGF |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126355206","rho-related BTB domain-containing protein 1","protein_coding","GTP binding. It is involved in the biological process described with small GTPase mediated signal transduction","RhoBTB","GO:0002252,GO:0002376,GO:0006582,GO:0006725,GO:0006950,GO:0006952,GO:0006955,GO:0008150,GO:0008152,GO:0009987,GO:0018958,GO:0019748,GO:0035006,GO:0035010,GO:0035011,GO:0042440,GO:0044237,GO:0045087,GO:0050896,GO:0071704,GO:1901360,GO:1901615","ko:K07868","ko04120,map04120","BTB,Ras","rho-related BTB domain-containing protein 1 | GTP binding. It is involved in the biological process described with small GTPase mediated signal transduction | RhoBTB | BTB,Ras | ko04120,map04120","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126355249","uncharacterized LOC126355249","protein_coding","","","","","","","uncharacterized LOC126355249 | | | |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126355286","uncharacterized LOC126355286","protein_coding",NA,NA,NA,NA,NA,NA,"uncharacterized LOC126355286 | NA | NA | NA | NA","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126355303","spidroin-1-like","protein_coding","Transporter activity. It is involved in the biological process described with transmembrane transport","","GO:0003674,GO:0005215,GO:0005351,GO:0005355,GO:0005402,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008324,GO:0008643,GO:0008645,GO:0015075,GO:0015077,GO:0015078,GO:0015144,GO:0015145,GO:0015149,GO:0015291,GO:0015293,GO:0015294,GO:0015295,GO:0015318,GO:0015672,GO:0015749,GO:0022804,GO:0022857,GO:0022890,GO:0034219,GO:0034220,GO:0046323,GO:0051119,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0098655,GO:0098660,GO:0098662,GO:1902600,GO:1904659","ko:K08145","","Sugar_tr","spidroin-1-like | Transporter activity. It is involved in the biological process described with transmembrane transport | | Sugar_tr |","Other / unannotated genes",FALSE,"Thorax phase DEG","Other / unannotated genes"
"Infection within diets","LOC126355366","uracil-DNA glycosylase-like","protein_coding","Excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine","","","ko:K03648","ko03410,ko05340,map03410,map05340","UDG","uracil-DNA glycosylase-like | Excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine | | UDG | ko03410,ko05340,map03410,map05340","Other / unannotated genes",FALSE,"Thorax phase DEG","Other / unannotated genes"
"Infection within diets","LOC126355419","cytochrome P450 4C1-like","protein_coding","heme binding. It is involved in the biological process described with oxidation-reduction process","","","","","","cytochrome P450 4C1-like | heme binding. It is involved in the biological process described with oxidation-reduction process | | |","Detoxification / stress",TRUE,"Head + thorax phase DEG","Detoxification / stress"
"Infection within diets","LOC126355449","cuticle protein 18.7-like","protein_coding","Structural constituent of cuticle","","","","","","cuticle protein 18.7-like | Structural constituent of cuticle | | |","Other / unannotated genes",FALSE,"Thorax phase DEG","Other / unannotated genes"
"Infection within diets","LOC126355457","uncharacterized LOC126355457","protein_coding","","","","","","","uncharacterized LOC126355457 | | | |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126355466","uncharacterized LOC126355466","protein_coding",NA,NA,NA,NA,NA,NA,"uncharacterized LOC126355466 | NA | NA | NA | NA","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126355480","cuticle protein 18.7","protein_coding","Structural constituent of cuticle","","","","","","cuticle protein 18.7 | Structural constituent of cuticle | | |","Other / unannotated genes",FALSE,"Thorax phase DEG","Other / unannotated genes"
"Infection within diets","LOC126355485","phosphatidate phosphatase LPIN2","protein_coding","phosphatidate phosphatase","","GO:0002009,GO:0002165,GO:0003002,GO:0003674,GO:0003712,GO:0003713,GO:0003824,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0006082,GO:0006355,GO:0006357,GO:0006629,GO:0006631,GO:0006638,GO:0006639,GO:0006641,GO:0006793,GO:0006796,GO:0006950,GO:0007154,GO:0007275,GO:0007389,GO:0007444,GO:0007472,GO:0007474,GO:0007476,GO:0007552,GO:0007560,GO:0008150,GO:0008152,GO:0008195,GO:0008610,GO:0009056,GO:0009058,GO:0009062,GO:0009267,GO:0009605,GO:0009653,GO:0009719,GO:0009725,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0009889,GO:0009891,GO:0009893,GO:0009966,GO:0009967,GO:0009968,GO:0009987,GO:0009991,GO:0010033,GO:0010243,GO:0010468,GO:0010556,GO:0010557,GO:0010565,GO:0010604,GO:0010628,GO:0010646,GO:0010647,GO:0010648,GO:0014066,GO:0014068,GO:0016042,GO:0016054,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0019216,GO:0019217,GO:0019219,GO:0019222,GO:0019432,GO:0019752,GO:0023051,GO:0023056,GO:0023057,GO:0030510,GO:0030514,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031667,GO:0031668,GO:0031669,GO:0032501,GO:0032502,GO:0032787,GO:0032868,GO:0032869,GO:0032870,GO:0033554,GO:0035107,GO:0035114,GO:0035120,GO:0035183,GO:0035220,GO:0035239,GO:0035295,GO:0035324,GO:0042221,GO:0042578,GO:0042592,GO:0042594,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043434,GO:0043436,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044249,GO:0044255,GO:0044281,GO:0044282,GO:0044421,GO:0044424,GO:0044444,GO:0044464,GO:0045017,GO:0045171,GO:0045172,GO:0045893,GO:0045935,GO:0045944,GO:0046395,GO:0046460,GO:0046463,GO:0046486,GO:0046626,GO:0046628,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048563,GO:0048569,GO:0048583,GO:0048584,GO:0048585,GO:0048707,GO:0048729,GO:0048731,GO:0048736,GO:0048737,GO:0048856,GO:0048878,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0051716,GO:0055088,GO:0060255,GO:0060429,GO:0060562,GO:0062012,GO:0065007,GO:0065008,GO:0070887,GO:0071310,GO:0071375,GO:0071417,GO:0071495,GO:0071496,GO:0071704,GO:0072329,GO:0080090,GO:0090092,GO:0090101,GO:0090287,GO:0090288,GO:0140110,GO:1900076,GO:1900078,GO:1901575,GO:1901576,GO:1901652,GO:1901653,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1902531,GO:1902533,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141","ko:K15728","ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110","LNS2,Lipin_N,Lipin_mid","phosphatidate phosphatase LPIN2 | phosphatidate phosphatase | | LNS2,Lipin_N,Lipin_mid | ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126355561","transcription factor SOX-9-like","protein_coding","Sox developmental protein N terminal","","","ko:K09270","","HMG_box,Sox_N","transcription factor SOX-9-like | Sox developmental protein N terminal | | HMG_box,Sox_N |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126355590","inter-alpha-trypsin inhibitor heavy chain H2-like","protein_coding","Vault protein inter-alpha-trypsin domain","","","","","","inter-alpha-trypsin inhibitor heavy chain H2-like | Vault protein inter-alpha-trypsin domain | | |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126355597","uncharacterized LOC126355597","protein_coding","","","","","","","uncharacterized LOC126355597 | | | |","Other / unannotated genes",FALSE,"Thorax phase DEG","Other / unannotated genes"
"Infection within diets","LOC126355684","organic cation transporter protein-like","protein_coding","Sugar (and other) transporter","Orct","GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006820,GO:0006915,GO:0008150,GO:0008219,GO:0008509,GO:0008514,GO:0009987,GO:0012501,GO:0015075,GO:0015711,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031226,GO:0034220,GO:0044425,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0098656","ko:K08202","ko05231,map05231","MFS_1,Sugar_tr","organic cation transporter protein-like | Sugar (and other) transporter | Orct | MFS_1,Sugar_tr | ko05231,map05231","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126355691","inter-alpha-trypsin inhibitor heavy chain H4-like","protein_coding","Vault protein inter-alpha-trypsin domain","","","","","","inter-alpha-trypsin inhibitor heavy chain H4-like | Vault protein inter-alpha-trypsin domain | | |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126355701","ice-structuring glycoprotein-like","protein_coding","Insect cuticle protein","","","","","Chitin_bind_4","ice-structuring glycoprotein-like | Insect cuticle protein | | Chitin_bind_4 |","Other / unannotated genes",FALSE,"Thorax phase DEG","Other / unannotated genes"
"Infection within diets","LOC126355702","ice-structuring glycoprotein-like","protein_coding","Insect cuticle protein","","","","","","ice-structuring glycoprotein-like | Insect cuticle protein | | |","Other / unannotated genes",TRUE,"Head + thorax phase DEG","Phase-related changes"
"Infection within diets","LOC126355724","uncharacterized LOC126355724","protein_coding","UDP-galactosyltransferase activity","","","","","","uncharacterized LOC126355724 | UDP-galactosyltransferase activity | | |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126355736","U-scoloptoxin(05)-Sm1a","protein_coding","","","","ko:K04008","ko04610,ko04640,map04610,map04640","","U-scoloptoxin(05)-Sm1a | | | | ko04610,ko04640,map04610,map04640","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126355749","homeobox protein engrailed-1-like","protein_coding","sequence-specific DNA binding. It is involved in the biological process described with regulation of transcription, DNA-templated","","","ko:K09353","","Homeobox","homeobox protein engrailed-1-like | sequence-specific DNA binding. It is involved in the biological process described with regulation of transcription, DNA-templated | | Homeobox |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126355751","mitogen-activated protein kinase kinase kinase 11-like","protein_coding","Serine/Threonine protein kinases, catalytic domain","","","ko:K08804","","Pkinase","mitogen-activated protein kinase kinase kinase 11-like | Serine/Threonine protein kinases, catalytic domain | | Pkinase |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126355798","facilitated trehalose transporter Tret1-2 homolog","protein_coding","Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family","","","ko:K08145","","Sugar_tr","facilitated trehalose transporter Tret1-2 homolog | Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family | | Sugar_tr |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
