method	qseqid	gene_id	seqid	qlen	sseqid	taxid	scientific_name	broad_group	lineage	pident	length	qcovhsp	evalue	bitscore	stitle
DIAMOND nr_cluster_seq	XP_049847882.1	LOC126304744	NW_026061732.1	187	XP_046192198.1	8017	Oncorhynchus gorbuscha	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Protacanthopterygii;Salmoniformes;Salmonidae;Salmoninae;Oncorhynchus;Oncorhynchus gorbuscha	60.2	181	96.8	2.64e-66	212	XP_046192198.1 ras-related protein Rap-1b-like [Oncorhynchus gorbuscha]
DIAMOND nr_cluster_seq	XP_049847882.1	LOC126304744	NW_026061732.1	187	XP_064400444.1	6063	Halichondria panicea	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Porifera;Demospongiae;Heteroscleromorpha;Suberitida;Halichondriidae;Halichondria;Halichondria;Halichondria panicea	58.7	189	98.9	2.95e-66	211	XP_064400444.1 ras-related protein Rap-1b [Halichondria panicea]
DIAMOND nr_cluster_seq	XP_049847882.1	LOC126304744	NW_026061732.1	187	KAJ3112825.1	1352834	Phlyctochytrium bullatum	Fungi	root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;chytridiomyceta;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Chytridiales;Chytridiaceae;Phlyctochytrium;Phlyctochytrium bullatum	58.4	190	98.9	3.05e-66	211	KAJ3112825.1 Ras- protein Rap-1b [Phlyctochytrium bullatum]
DIAMOND nr_cluster_seq	XP_049847882.1	LOC126304744	NW_026061732.1	187	XP_002111397.1	10228	Trichoplax adhaerens	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Placozoa;Uniplacotomia;Trichoplacea;Trichoplacidae;Trichoplax;Trichoplax adhaerens	58.6	191	98.9	3.15e-66	211	XP_002111397.1 uncharacterized protein TRIADDRAFT_55369 [Trichoplax adhaerens]
DIAMOND nr_cluster_seq	XP_049847882.1	LOC126304744	NW_026061732.1	187	CAH8443408.1	1163369	Schistosoma turkestanicum	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Platyhelminthes;Rhabditophora;Neodermata;Trematoda;Digenea;Strigeidida;Schistosomatoidea;Schistosomatidae;Schistosoma;Schistosoma turkestanicum	57.4	190	98.9	4.19e-66	211	CAH8443408.1 unnamed protein product [Schistosoma turkestanicum]
DIAMOND nr_cluster_seq	XP_049847882.1	LOC126304744	NW_026061732.1	187	KAL6072122.1	66527	Balamuthia mandrillaris	Other Eukaryota	root;cellular organisms;Eukaryota;Amoebozoa;Discosea;Longamoebia;Centramoebida;Balamuthiidae;Balamuthia;Balamuthia mandrillaris	61.0	172	92.0	4.61e-66	211	KAL6072122.1 DNA-binding transcription factor rap1 [Balamuthia mandrillaris]
DIAMOND nr_cluster_seq	XP_049847882.1	LOC126304744	NW_026061732.1	187	KAJ8381396.1	118154	Synaphobranchus kaupii	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Elopocephalai;Elopocephala;Elopomorpha;Anguilliformes;Synaphobranchidae;Synaphobranchinae;Synaphobranchus;Synaphobranchus kaupii	61.7	175	93.6	5.32e-66	211	KAJ8381396.1 hypothetical protein SKAU_G00021740 [Synaphobranchus kaupii]
DIAMOND nr_cluster_seq	XP_049847883.1	LOC126304746	NW_026061732.1	798	XP_046398366.1	197161	Ischnura elegans	Other Arthropoda	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Palaeoptera;Odonata;Zygoptera;Coenagrionoidea;Coenagrionidae;Ischnura;Ischnura elegans	26.2	744	87.3	1.94e-39	169	XP_046398366.1 piwi like RNA-mediated gene silencing protein aubergine [Ischnura elegans]
DIAMOND nr_cluster_seq	XP_049847885.1	LOC126304749	NW_026061732.1	595	MCH7888633.1	1977087	Pseudomonadota bacterium	Bacteria	root;cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;unclassified Pseudomonadota;Pseudomonadota bacterium	60.3	541	90.9	3.92e-241	685	MCH7888633.1 electron transfer flavoprotein-ubiquinone oxidoreductase [Pseudomonadota bacterium]
DIAMOND nr_cluster_seq	XP_049847885.1	LOC126304749	NW_026061732.1	595	MCH7929979.1	1977087	Pseudomonadota bacterium	Bacteria	root;cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;unclassified Pseudomonadota;Pseudomonadota bacterium	60.3	547	91.9	1.59e-240	684	MCH7929979.1 electron transfer flavoprotein-ubiquinone oxidoreductase [Pseudomonadota bacterium]
DIAMOND nr_cluster_seq	XP_049847885.1	LOC126304749	NW_026061732.1	595	MIA3654519.1	1913989	Gammaproteobacteria bacterium	Bacteria	root;cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;unclassified Gammaproteobacteria;Gammaproteobacteria bacterium	58.8	544	90.9	4.22e-240	682	MIA3654519.1 electron transfer flavoprotein-ubiquinone oxidoreductase [Gammaproteobacteria bacterium]
DIAMOND nr_cluster_seq	XP_049847885.1	LOC126304749	NW_026061732.1	595	MDJ0685879.1	1913988	Alphaproteobacteria bacterium	Bacteria	root;cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;unclassified Alphaproteobacteria;Alphaproteobacteria bacterium	57.8	555	93.3	4.58e-240	683	MDJ0685879.1 electron transfer flavoprotein-ubiquinone oxidoreductase [Alphaproteobacteria bacterium]
DIAMOND nr_cluster_seq	XP_049847885.1	LOC126304749	NW_026061732.1	595	HEV3178424.1	2910174	Allostellaceae bacterium	Bacteria	root;cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Allostellaceae;unclassified Allostellaceae;Allostellaceae bacterium	59.1	548	92.1	2.25e-239	681	HEV3178424.1 electron transfer flavoprotein-ubiquinone oxidoreductase [Allostellaceae bacterium]
DIAMOND nr_cluster_seq	XP_049847885.1	LOC126304749	NW_026061732.1	595	MFM9844060.1	3069224	Dongiaceae bacterium	Bacteria	root;cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Dongiaceae;unclassified Dongiaceae;Dongiaceae bacterium	58.9	547	91.9	2.51e-239	681	MFM9844060.1 electron transfer flavoprotein-ubiquinone oxidoreductase [Dongiaceae bacterium]
DIAMOND nr_cluster_seq	XP_049847885.1	LOC126304749	NW_026061732.1	595	WP_123400847.1	1750597	Inmirania thermothiophila	Bacteria	root;cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Inmirania;Inmirania thermothiophila	59.6	547	91.9	5.05e-239	680	WP_123400847.1 electron transfer flavoprotein-ubiquinone oxidoreductase [Inmirania thermothiophila]
DIAMOND nr_cluster_seq	XP_049847885.1	LOC126304749	NW_026061732.1	595	ORX94314.1	1314790	Basidiobolus meristosporus CBS 931.73	Fungi	root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Basidiobolomycota;Basidiobolomycetes;Basidiobolales;Basidiobolaceae;Basidiobolus;Basidiobolus meristosporus;Basidiobolus meristosporus CBS 931.73	59.4	549	91.6	2.30e-238	681	ORX94314.1 hypothetical protein K493DRAFT_329963 [Basidiobolus meristosporus CBS 931.73]
DIAMOND nr_cluster_seq	XP_049847885.1	LOC126304749	NW_026061732.1	595	HKX09690.1	2910174	Allostellaceae bacterium	Bacteria	root;cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Allostellaceae;unclassified Allostellaceae;Allostellaceae bacterium	58.6	548	92.1	3.69e-238	677	HKX09690.1 electron transfer flavoprotein-ubiquinone oxidoreductase [Allostellaceae bacterium]
DIAMOND nr_cluster_seq	XP_049847885.1	LOC126304749	NW_026061732.1	595	KAF2068546.1	133409	Polysphondylium violaceum	Other Eukaryota	root;cellular organisms;Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Dictyostelia;Dictyosteliales;Dictyosteliaceae;Polysphondylium;Polysphondylium violaceum	58.2	552	91.9	4.14e-238	680	KAF2068546.1 hypothetical protein CYY_010128 [Polysphondylium violaceum]
DIAMOND nr_cluster_seq	XP_049847885.1	LOC126304749	NW_026061732.1	595	MBD88546.1	1898112	Rhodospirillaceae bacterium	Bacteria	root;cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;unclassified Rhodospirillaceae;Rhodospirillaceae bacterium	58.0	550	91.9	2.06e-237	676	MBD88546.1 electron transfer flavoprotein-ubiquinone oxidoreductase [Rhodospirillaceae bacterium]
DIAMOND nr_cluster_seq	XP_049847885.1	LOC126304749	NW_026061732.1	595	HVM78087.1	2910174	Allostellaceae bacterium	Bacteria	root;cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Allostellaceae;unclassified Allostellaceae;Allostellaceae bacterium	58.4	548	92.1	3.12e-237	675	HVM78087.1 electron transfer flavoprotein-ubiquinone oxidoreductase [Allostellaceae bacterium]
DIAMOND nr_cluster_seq	XP_049847885.1	LOC126304749	NW_026061732.1	595	MBW8055456.1	70125	Nitrospira sp.	Bacteria	root;cellular organisms;Bacteria;Pseudomonadati;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;unclassified Nitrospira;Nitrospira sp.	59.2	547	91.9	4.92e-237	675	MBW8055456.1 electron transfer flavoprotein-ubiquinone oxidoreductase [Nitrospira sp.]
DIAMOND nr_cluster_seq	XP_049847885.1	LOC126304749	NW_026061732.1	595	WP_121221309.1	526216	Oceanibaculum indicum	Bacteria	root;cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Oceanibaculaceae;Oceanibaculum;Oceanibaculum indicum	58.8	548	91.9	7.78e-237	674	WP_121221309.1 electron transfer flavoprotein-ubiquinone oxidoreductase [Oceanibaculum indicum]
DIAMOND nr_cluster_seq	XP_049847885.1	LOC126304749	NW_026061732.1	595	MFQ6022295.1	2202729	Acidiferrobacterales bacterium	Bacteria	root;cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Acidiferrobacterales;unclassified Acidiferrobacterales;Acidiferrobacterales bacterium	59.0	541	90.9	8.28e-237	674	MFQ6022295.1 electron transfer flavoprotein-ubiquinone oxidoreductase [Acidiferrobacterales bacterium]
DIAMOND nr_cluster_seq	XP_049847885.1	LOC126304749	NW_026061732.1	595	HLJ19481.1	2910174	Allostellaceae bacterium	Bacteria	root;cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Allostellaceae;unclassified Allostellaceae;Allostellaceae bacterium	58.9	548	92.1	8.58e-237	674	HLJ19481.1 electron transfer flavoprotein-ubiquinone oxidoreductase [Allostellaceae bacterium]
DIAMOND nr_cluster_seq	XP_049847885.1	LOC126304749	NW_026061732.1	595	MHJ8479944.1	1977087	Pseudomonadota bacterium	Bacteria	root;cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;unclassified Pseudomonadota;Pseudomonadota bacterium	59.7	548	92.1	9.56e-237	674	MHJ8479944.1 electron transfer flavoprotein-ubiquinone oxidoreductase [Pseudomonadota bacterium]
DIAMOND nr_cluster_seq	XP_049847885.1	LOC126304749	NW_026061732.1	595	GIK96226.1	1913988	Alphaproteobacteria bacterium	Bacteria	root;cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;unclassified Alphaproteobacteria;Alphaproteobacteria bacterium	58.6	553	92.9	1.27e-236	674	GIK96226.1 MAG: electron-transferring-flavoprotein dehydrogenase [Alphaproteobacteria bacterium]
DIAMOND nr_cluster_seq	XP_049847885.1	LOC126304749	NW_026061732.1	595	MDP6351186.1	1913988	Alphaproteobacteria bacterium	Bacteria	root;cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;unclassified Alphaproteobacteria;Alphaproteobacteria bacterium	58.9	548	91.9	2.14e-236	673	MDP6351186.1 electron transfer flavoprotein-ubiquinone oxidoreductase [Alphaproteobacteria bacterium]
DIAMOND nr_cluster_seq	XP_049847885.1	LOC126304749	NW_026061732.1	595	KAJ3293272.1	2735257	Borealophlyctis nickersoniae	Fungi	root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;chytridiomyceta;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Rhizophlyctidales;Borealophlyctidaceae;Borealophlyctis;Borealophlyctis nickersoniae	57.6	552	91.9	4.16e-236	675	KAJ3293272.1 hypothetical protein HK104_004614 [Borealophlyctis nickersoniae]
DIAMOND nr_cluster_seq	XP_049847885.1	LOC126304749	NW_026061732.1	595	WP_067551094.1	580166	Oceanibaculum pacificum	Bacteria	root;cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Oceanibaculaceae;Oceanibaculum;Oceanibaculum pacificum	58.4	548	91.9	8.98e-236	672	WP_067551094.1 electron transfer flavoprotein-ubiquinone oxidoreductase [Oceanibaculum pacificum]
DIAMOND nr_cluster_seq	XP_049847885.1	LOC126304749	NW_026061732.1	595	MHF1178832.1	2202729	Acidiferrobacterales bacterium	Bacteria	root;cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Acidiferrobacterales;unclassified Acidiferrobacterales;Acidiferrobacterales bacterium	58.9	547	91.9	1.62e-235	671	MHF1178832.1 electron transfer flavoprotein-ubiquinone oxidoreductase [Acidiferrobacterales bacterium]
DIAMOND nr_cluster_seq	XP_049847885.1	LOC126304749	NW_026061732.1	595	WP_127767341.1	2500179	Hwanghaeella grinnelliae	Bacteria	root;cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Aestuariispiraceae;Hwanghaeella;Hwanghaeella grinnelliae	57.6	554	92.9	2.16e-235	671	WP_127767341.1 electron transfer flavoprotein-ubiquinone oxidoreductase [Hwanghaeella grinnelliae]
DIAMOND nr_cluster_seq	XP_049847885.1	LOC126304749	NW_026061732.1	595	MEX2449509.1	2026786	Rhodospirillales bacterium	Bacteria	root;cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;unclassified Rhodospirillales;Rhodospirillales bacterium	57.7	549	92.3	4.63e-235	670	MEX2449509.1 electron transfer flavoprotein-ubiquinone oxidoreductase [Rhodospirillales bacterium]
DIAMOND nr_cluster_seq	XP_049847885.1	LOC126304749	NW_026061732.1	595	MFT5447172.1	1913989	Gammaproteobacteria bacterium	Bacteria	root;cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;unclassified Gammaproteobacteria;Gammaproteobacteria bacterium	57.6	547	91.9	4.80e-235	670	MFT5447172.1 electron-transferring-flavoprotein dehydrogenase [Gammaproteobacteria bacterium]
DIAMOND nr_cluster_seq	XP_049847886.1	LOC126304750	NW_026061732.1	742	XP_004340807.1	1257118	Acanthamoeba castellanii str. Neff	Other Eukaryota	root;cellular organisms;Eukaryota;Amoebozoa;Discosea;Longamoebia;Centramoebida;Acanthamoebidae;Acanthamoeba;Acanthamoeba castellanii;Acanthamoeba castellanii str. Neff	52.5	623	82.6	1.67e-203	602	XP_004340807.1 ATP-dependent metallopeptidase HflB subfamily protein [Acanthamoeba castellanii str. Neff]
DIAMOND nr_cluster_seq	XP_049847886.1	LOC126304750	NW_026061732.1	742	KAL6048778.1	66527	Balamuthia mandrillaris	Other Eukaryota	root;cellular organisms;Eukaryota;Amoebozoa;Discosea;Longamoebia;Centramoebida;Balamuthiidae;Balamuthia;Balamuthia mandrillaris	53.4	582	77.8	6.71e-201	596	KAL6048778.1 AFG3-like protein 2 [Balamuthia mandrillaris]
DIAMOND nr_cluster_seq	XP_049847886.1	LOC126304750	NW_026061732.1	742	PKK81041.1	588596	Rhizophagus irregularis	Fungi	root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Glomeromycota;Glomeromycotina;Glomeromycetes;Glomerales;Glomeraceae;Rhizophagus;Rhizophagus irregularis	52.2	604	78.6	2.44e-197	583	PKK81041.1 ATP-dependent metallopeptidase Hfl [Rhizophagus irregularis]
DIAMOND nr_cluster_seq	XP_049847886.1	LOC126304750	NW_026061732.1	742	GAC3192137.1	2741988	Rhizophydiales sp. PSC023	Fungi	root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;chytridiomyceta;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Rhizophydiales;unclassified Rhizophydiales;Rhizophydiales sp. PSC023	53.1	604	77.9	3.63e-196	586	GAC3192137.1 Mitochondrial inner membrane m-AAA protease component [Rhizophydiales sp. PSC023]
DIAMOND nr_cluster_seq	XP_049847886.1	LOC126304750	NW_026061732.1	742	KAF0520626.1	4874	Gigaspora margarita	Fungi	root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Glomeromycota;Glomeromycotina;Glomeromycetes;Diversisporales;Gigasporaceae;Gigaspora;Gigaspora margarita	50.2	645	83.8	8.28e-196	583	KAF0520626.1 ATP-dependent metallopeptidase Hfl [Gigaspora margarita]
DIAMOND nr_cluster_seq	XP_049847886.1	LOC126304750	NW_026061732.1	742	CAG8452751.1	1213867	Diversispora eburnea	Fungi	root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Glomeromycota;Glomeromycotina;Glomeromycetes;Diversisporales;Diversisporaceae;Diversispora;Diversispora eburnea	49.8	630	82.1	3.18e-195	583	CAG8452751.1 7411_t:CDS:2 [Diversispora eburnea]
DIAMOND nr_cluster_seq	XP_049847886.1	LOC126304750	NW_026061732.1	742	CAG8467390.1	160502	Racocetra persica	Fungi	root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Glomeromycota;Glomeromycotina;Glomeromycetes;Diversisporales;Gigasporaceae;Racocetra;Racocetra persica	55.2	560	74.3	6.59e-195	576	CAG8467390.1 27713_t:CDS:1, partial [Racocetra persica]
DIAMOND nr_cluster_seq	XP_049847886.1	LOC126304750	NW_026061732.1	742	XP_012749726.1	1410327	Acytostelium subglobosum LB1	Other Eukaryota	root;cellular organisms;Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Dictyostelia;Acytosteliales;Acytosteliaceae;Acytostelium;Acytostelium subglobosum;Acytostelium subglobosum LB1	51.4	603	80.6	7.80e-195	579	XP_012749726.1 hypothetical protein SAMD00019534_104340 [Acytostelium subglobosum LB1]
DIAMOND nr_cluster_seq	XP_049847886.1	LOC126304750	NW_026061732.1	742	GBB92000.1	94130	Rhizophagus clarus	Fungi	root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Glomeromycota;Glomeromycotina;Glomeromycetes;Glomerales;Glomeraceae;Rhizophagus;Rhizophagus clarus	50.8	626	81.8	9.52e-195	583	GBB92000.1 hypothetical protein RclHR1_01950012 [Rhizophagus clarus]
DIAMOND nr_cluster_seq	XP_049847886.1	LOC126304750	NW_026061732.1	742	KAI8149715.1	1329386	Fennellomyces sp. T-0311	Fungi	root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Lichtheimiaceae;Fennellomyces;unclassified Fennellomyces;Fennellomyces sp. T-0311	49.9	629	83.2	2.22e-194	580	KAI8149715.1 peptidase family M41-domain-containing protein [Fennellomyces sp. T-0311]
DIAMOND nr_cluster_seq	XP_049847886.1	LOC126304750	NW_026061732.1	742	XP_018284578.1	763407	Phycomyces blakesleeanus NRRL 1555(-)	Fungi	root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Phycomycetaceae;Phycomyces;Phycomyces blakesleeanus;Phycomyces blakesleeanus NRRL 1555(-)	49.7	630	83.3	2.83e-194	578	XP_018284578.1 hypothetical protein PHYBLDRAFT_178419 [Phycomyces blakesleeanus NRRL 1555(-)]
DIAMOND nr_cluster_seq	XP_049847886.1	LOC126304750	NW_026061732.1	742	CAB4401546.1	588596	Rhizophagus irregularis	Fungi	root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Glomeromycota;Glomeromycotina;Glomeromycetes;Glomerales;Glomeraceae;Rhizophagus;Rhizophagus irregularis	54.8	546	72.6	8.20e-194	572	CAB4401546.1 unnamed protein product [Rhizophagus irregularis]
DIAMOND nr_cluster_seq	XP_049847886.1	LOC126304750	NW_026061732.1	742	XP_069246962.1	911321	Calcarisporiella thermophila	Fungi	root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Calcarisporiellomycota;Calcarisporiellomycotina;Calcarisporiellomycetes;Calcarisporiellales;Calcarisporiellaceae;Calcarisporiella;Calcarisporiella thermophila	50.2	625	81.9	1.00e-193	581	XP_069246962.1 uncharacterized protein VTP21DRAFT_6447 [Calcarisporiella thermophila]
DIAMOND nr_cluster_seq	XP_049847886.1	LOC126304750	NW_026061732.1	742	CAG8498562.1	144539	Paraglomus occultum	Fungi	root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Glomeromycota;Glomeromycotina;Glomeromycetes;Paraglomerales;Paraglomeraceae;Paraglomus;Paraglomus occultum	52.8	595	77.2	2.60e-193	578	CAG8498562.1 10683_t:CDS:1 [Paraglomus occultum]
DIAMOND nr_cluster_seq	XP_049847886.1	LOC126304750	NW_026061732.1	742	KAF7723709.1	679940	Apophysomyces ossiformis	Fungi	root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Mucorineae;Mucoraceae;Apophysomyces;Apophysomyces ossiformis	50.2	637	84.2	4.51e-193	576	KAF7723709.1 AAA ATPase afg3 [Apophysomyces ossiformis]
DIAMOND nr_cluster_seq	XP_049847886.1	LOC126304750	NW_026061732.1	742	CAO3657283.1	64493	Mucor hiemalis	Fungi	root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Mucorineae;Mucoraceae;Mucor;Mucor hiemalis	51.2	600	79.2	4.70e-193	572	CAO3657283.1 unnamed protein product [Mucor hiemalis]
DIAMOND nr_cluster_seq	XP_049847886.1	LOC126304750	NW_026061732.1	742	KAL2916798.1	2732419	Polyrhizophydium stewartii	Fungi	root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;chytridiomyceta;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Rhizophydiales;Rhizophydiales incertae sedis;Polyrhizophydium;Polyrhizophydium stewartii	52.0	610	79.0	7.43e-193	582	KAL2916798.1 AAA ATPase afg3 [Polyrhizophydium stewartii]
DIAMOND nr_cluster_seq	XP_049847886.1	LOC126304750	NW_026061732.1	742	CAI2165841.1	1117311	Funneliformis geosporum	Fungi	root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Glomeromycota;Glomeromycotina;Glomeromycetes;Glomerales;Glomeraceae;Funneliformis;Funneliformis geosporum	47.2	705	91.9	7.83e-193	577	CAI2165841.1 7046_t:CDS:2 [Funneliformis geosporum]
