gene_id	seqid	description_official	gene_biotype	DEG_context	comparisons	directions	focused_origin_audit	mapping_support	competitive_host_retained_fraction	integrated_evidence	nucleotide_support_corrected	nucleotide_groups	nucleotide_taxa	nucleotide_max_identity	nucleotide_max_query_coverage	protein_support	fresh_significant_contrasts	fresh_higher_in	fresh_max_abs_log2FC	fresh_min_padj
LOC126330799	NW_026062667.1	uncharacterized LOC126330799	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	7.140515379735672	0.005709270964543307
LOC126315447	NW_026061960.1	uncharacterized LOC126315447	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	No informative external evidence	No informative external hit					No informative hit	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.5125463710660645	0.0057162439120335435
LOC126322548	NW_026062185.1	serine/threonine-protein kinase pakC-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	7.111903300834386	0.0057162439120335435
LOC126316961	NW_026062003.1	uncharacterized LOC126316961	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	No informative external evidence	No informative external hit					No informative hit	infected_diet33_vs50	Infected diet 50	6.672777286233233	0.005743111818602571
LOC126318308	NW_026062048.1	malate synthase-like	protein_coding	Infection + diet	Diet 33: infected vs control; Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.3450897619546005	0.005743111818602571
LOC126315275	NW_026061960.1	N-formylmaleamate deformylase-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	7.01749240029674	0.00576201780215744
LOC126316761	NW_026061988.1	trimethyllysine dioxygenase, mitochondrial-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Arthropod/orthopteran protein support only	No informative external hit					Broader arthropod support	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.562068315592169	0.00576201780215744
LOC126316776	NW_026061988.1	uncharacterized LOC126316776	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	6.58035047549367	0.00576201780215744
LOC126317447	NW_026062018.1	nascent polypeptide-associated complex subunit alpha, muscle-specific form-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1.000184331797235	No informative external evidence	No informative external hit					No informative hit	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.811725585190059	0.00576201780215744
LOC126318435	NW_026062051.1	mitochondrial inner membrane protein OXA1L-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.528793468588695	0.00576201780215744
LOC126320404	NW_026062097.1	uncharacterized LOC126320404	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed protein evidence	No informative external hit					Mixed/ambiguous	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.863660275536535	0.00576201780215744
LOC126315324	NW_026061960.1	uncharacterized LOC126315324	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	6.767764447439454	0.005836431087328383
LOC126325479	NW_026062282.1	uncharacterized LOC126325479	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	7.2419768277252885	0.005836431087328383
LOC126325519	NW_026062282.1	protein pelota homolog	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed protein evidence	No informative external hit					Mixed/ambiguous	infected_diet33_vs50	Infected diet 50	7.005528443433724	0.005836431087328383
LOC126315224	NW_026061960.1	dual specificity protein kinase shkC-like	protein_coding	Infection + diet	Diet 33: infected vs control; Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.28619506192792	0.005849232414391217
LOC126324748	NW_026062253.1	dolichyldiphosphatase 1-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	7.14954243762126	0.005849232414391217
LOC126318362	NW_026062048.1	vegetative catalase-like	protein_coding	Infection + diet	Diet 33: infected vs control; Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	0.9997022036926744	Concordant non-metazoan nucleotide and protein hits	Non-metazoan only	Other Eukaryota	Naegleria gruberi	66.422	25	Non-metazoan candidate	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.721641098605515	0.005881234160520716
LOC126324549	NW_026062249.1	uncharacterized LOC126324549	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.648894554395449	0.005890944909018311
LOC126332400	NW_026062747.1	nuclear pore complex protein Nup107-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Other-metazoan protein support only	No informative external hit					Other metazoan support	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.608842844303558	0.005912982959492889
LOC126315316	NW_026061960.1	isocitrate dehydrogenase [NAD] regulatory subunit B, mitochondrial-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	7.993908691903068	0.005913750993276716
LOC126316951	NW_026062003.1	conserved oligomeric Golgi complex subunit 4-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed protein evidence	No informative external hit					Mixed/ambiguous	infected_diet33_vs50	Infected diet 50	6.767319880306246	0.005913750993276716
LOC126323906	NW_026062236.1	uncharacterized LOC126323906	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.62928719878166	0.005913750993276716
LOC126325504	NW_026062282.1	trans-1,2-dihydrobenzene-1,2-diol dehydrogenase-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Arthropod/orthopteran protein support only	No informative external hit					Broader arthropod support	infected_diet33_vs50	Infected diet 50	6.909377501501757	0.005978169485145227
LOC126313367	NW_026061886.1	uncharacterized LOC126313367	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed protein evidence	No informative external hit					Mixed/ambiguous	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.727395604843324	0.005992655023212554
LOC126322537	NW_026062185.1	CYFIP-related Rac1 interactor homolog	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	6.773595487629045	0.006035073605340654
LOC126322544	NW_026062185.1	leucine-rich repeat protein lrrA-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	No informative external evidence	No informative external hit					No informative hit	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	7.094222726949447	0.006035073605340654
LOC126325813	NW_026062299.1	ribonuclease H2 subunit B-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	6.762125907900399	0.006035073605340654
LOC126319977	NW_026062071.1	dnaJ homolog subfamily A member 4-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed protein evidence	No informative external hit					Mixed/ambiguous	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.665626018318883	0.006082514740202305
LOC126316712	NW_026061988.1	uncharacterized LOC126316712	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1.0012048192771084	Mixed protein evidence	No informative external hit					Mixed/ambiguous	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.9213429451099815	0.006158682601318252
LOC126316983	NW_026062003.1	uncharacterized LOC126316983	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed protein evidence	No informative external hit					Mixed/ambiguous	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	7.084558996569868	0.006158682601318252
LOC126330801	NW_026062667.1	serine/threonine-protein phosphatase 2A catalytic subunit beta isoform-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed protein evidence	No informative external hit					Mixed/ambiguous	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.951470463727987	0.006158682601318252
LOC126316443	NW_026061974.1	uncharacterized LOC126316443	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	6.381722767395017	0.006239818705547773
LOC126316455	NW_026061974.1	uncharacterized LOC126316455	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	6.715222201498867	0.006239818705547773
