gene_id	seqid	description_official	gene_biotype	DEG_context	comparisons	directions	focused_origin_audit	mapping_support	competitive_host_retained_fraction	integrated_evidence	nucleotide_support_corrected	nucleotide_groups	nucleotide_taxa	nucleotide_max_identity	nucleotide_max_query_coverage	protein_support	fresh_significant_contrasts	fresh_higher_in	fresh_max_abs_log2FC	fresh_min_padj
LOC126315298	NW_026061960.1	uncharacterized LOC126315298	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.989129737538591	0.010671885268375073
LOC126315324	NW_026061960.1	uncharacterized LOC126315324	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	6.581213438618801	0.010671885268375073
LOC126315349	NW_026061960.1	citrate synthase, mitochondrial-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	External nucleotide support from Orthoptera/Arthropoda	Other arthropod	Other Arthropoda	Prenolepis imparis	68.369	30	Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	5.95368106728648	0.010671885268375073
LOC126315353	NW_026061960.1	26S proteasome regulatory subunit 6A-B-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	External nucleotide support from Orthoptera/Arthropoda	Other arthropod	Other Arthropoda	Apis cerana;Apis dorsata;Bombus affinis;Bombus fervidus;Bombus flavifrons;Bombus huntii;Bombus pascuorum;Bombus terrestris;Bombus vancouverensis nearcticus;Eufriesea mexicana;Frieseomelitta varia;Nicrophorus vespilloides	71.242	41	Mixed/ambiguous	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.25577398046173	0.010671885268375073
LOC126315358	NW_026061960.1	uncharacterized LOC126315358	lncRNA	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	No informative external evidence	No informative external hit						infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.626628764370828	0.010671885268375073
LOC126315376	NW_026061960.1	RING-box protein 1-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed protein evidence	No informative external hit					Mixed/ambiguous	infected_diet33_vs50	Infected diet 50	6.320548669508974	0.010671885268375073
LOC126315409	NW_026061960.1	ATPase family protein 2 homolog	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	External nucleotide support from other Metazoa	Other metazoan	Other Metazoa	Limanda limanda;Myripristis murdjan	69.368	20	Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	6.7635425045758515	0.010671885268375073
LOC126315412	NW_026061960.1	protein FAM50A-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed protein evidence	No informative external hit					Mixed/ambiguous	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.27440079418247	0.010671885268375073
LOC126315447	NW_026061960.1	uncharacterized LOC126315447	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	No informative external evidence	No informative external hit					No informative hit	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.2762101274234166	0.010671885268375073
LOC126316443	NW_026061974.1	uncharacterized LOC126316443	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	6.136947262997212	0.010671885268375073
LOC126316455	NW_026061974.1	uncharacterized LOC126316455	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	6.431728816764337	0.010671885268375073
LOC126316667	NW_026061985.1	uncharacterized LOC126316667	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed protein evidence	No informative external hit					Mixed/ambiguous	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.960106237943395	0.010671885268375073
LOC126316712	NW_026061988.1	uncharacterized LOC126316712	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1.0012048192771084	Mixed protein evidence	No informative external hit					Mixed/ambiguous	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.670474571106329	0.010671885268375073
LOC126316744	NW_026061988.1	uncharacterized LOC126316744	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.5093073050198775	0.010671885268375073
LOC126316761	NW_026061988.1	trimethyllysine dioxygenase, mitochondrial-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Arthropod/orthopteran protein support only	No informative external hit					Broader arthropod support	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.3102969215279865	0.010671885268375073
LOC126316764	NW_026061988.1	probable serine incorporator	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	No informative external evidence	No informative external hit					No informative hit	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.082055982030894	0.010671885268375073
LOC126316773	NW_026061988.1	uncharacterized LOC126316773	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	No informative external evidence	No informative external hit					No informative hit	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.853217451767529	0.010671885268375073
LOC126316776	NW_026061988.1	uncharacterized LOC126316776	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	6.267771413797232	0.010671885268375073
LOC126316796	NW_026061988.1	uncharacterized LOC126316796	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	No informative external evidence	No informative external hit					No informative hit	infected_diet33_vs50	Infected diet 50	6.333888476011714	0.010671885268375073
LOC126316806	NW_026061988.1	serine/threonine-protein kinase pakC-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	6.008339877106315	0.010671885268375073
LOC126316939	NW_026062003.1	ATP-binding cassette sub-family F member 2-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	External nucleotide support from other Metazoa	Other metazoan	Other Metazoa	Conger conger;Synchiropus splendidus	67.69	31	Mixed/ambiguous	infected_diet33_vs50	Infected diet 50	6.24071194065829	0.010671885268375073
LOC126316947	NW_026062003.1	elongator complex protein 4-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed protein evidence	No informative external hit					Non-metazoan candidate;Other metazoan support	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.902135252401752	0.010671885268375073
LOC126316951	NW_026062003.1	conserved oligomeric Golgi complex subunit 4-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed protein evidence	No informative external hit					Mixed/ambiguous	infected_diet33_vs50	Infected diet 50	6.561482741388619	0.010671885268375073
LOC126316961	NW_026062003.1	uncharacterized LOC126316961	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	No informative external evidence	No informative external hit					No informative hit	infected_diet33_vs50	Infected diet 50	6.405230543316403	0.010671885268375073
LOC126316983	NW_026062003.1	uncharacterized LOC126316983	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed protein evidence	No informative external hit					Mixed/ambiguous	infected_diet33_vs50	Infected diet 50	6.9093722881830475	0.010671885268375073
LOC126317103	NW_026062009.1	uncharacterized LOC126317103	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	6.346532412718918	0.010671885268375073
LOC126317104	NW_026062009.1	type-3 glutamine synthetase-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.614814657034592	0.010671885268375073
LOC126317117	NW_026062009.1	putative rho GDP-dissociation inhibitor 1	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	6.913683800723968	0.010671885268375073
LOC126317447	NW_026062018.1	nascent polypeptide-associated complex subunit alpha, muscle-specific form-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1.000184331797235	No informative external evidence	No informative external hit					No informative hit	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.650176926179747	0.010671885268375073
LOC126317468	NW_026062018.1	uncharacterized LOC126317468	lncRNA	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	No informative external evidence	No informative external hit						infected_diet33_vs50	Infected diet 50	6.168254825973423	0.010671885268375073
LOC126317490	NW_026062018.1	uncharacterized LOC126317490	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	No informative external evidence	No informative external hit					No informative hit	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.740805914252066	0.010671885268375073
LOC126317518	NW_026062018.1	non-structural maintenance of chromosomes element 1 homolog	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed protein evidence	No informative external hit					Mixed/ambiguous	infected_diet33_vs50	Infected diet 50	6.4733510387384365	0.010671885268375073
LOC126318198	NW_026062043.1	uncharacterized LOC126318198	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Concordant non-metazoan nucleotide and protein hits	Non-metazoan only	Other Eukaryota	Phytophthora cinnamomi	71.429	30	Non-metazoan candidate	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.420731768318845	0.010671885268375073
LOC126318239	NW_026062043.1	probable myosin light chain kinase DDB_G0279831	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	6.668816444387817	0.010671885268375073
